p1,p2,label,p1_UniProt,p2_UniProt
ENSP00000257290,ENSP00000346300,1,P16234,P46109
ENSP00000257290,ENSP00000376637,1,P16234,P05019
ENSP00000257290,ENSP00000311697,1,P16234,P12034
ENSP00000257290,ENSP00000354952,1,P16234,Q9UQC2
ENSP00000257290,ENSP00000262995,1,P16234,Q13480
ENSP00000257290,ENSP00000329668,1,P16234,Q6S5L8
ENSP00000257290,ENSP00000482457,1,P16234,P16885
ENSP00000257290,ENSP00000354394,1,P16234,P42224
ENSP00000257290,ENSP00000264554,1,P16234,P98077
ENSP00000257290,ENSP00000341189,1,P16234,Q05397
ENSP00000257290,ENSP00000264033,1,P16234,P22681
ENSP00000257290,ENSP00000499900,1,P16234,P23458
ENSP00000257290,ENSP00000364995,1,P16234,Q92529
ENSP00000257290,ENSP00000366563,1,P16234,O00329
ENSP00000257290,ENSP00000384675,1,P16234,Q07889
ENSP00000257290,ENSP00000371067,1,P16234,O60674
ENSP00000257290,ENSP00000401303,1,P16234,P29353
ENSP00000257290,ENSP00000262741,1,P16234,Q92569
ENSP00000257290,ENSP00000380432,1,P16234,P01308
ENSP00000257290,ENSP00000362680,1,P16234,P12931
ENSP00000257290,ENSP00000501150,1,P16234,P42338
ENSP00000257290,ENSP00000407586,1,P16234,P01112
ENSP00000257290,ENSP00000264657,1,P16234,P40763
ENSP00000257290,ENSP00000358548,1,P16234,P01111
ENSP00000257290,ENSP00000300574,1,P16234,P46108
ENSP00000257290,ENSP00000376345,1,P16234,P62993
ENSP00000257290,ENSP00000495951,1,P16234,P21583
ENSP00000257290,ENSP00000264498,1,P16234,A0A0A0MQV6
ENSP00000257290,ENSP00000275493,1,P16234,P00533
ENSP00000257290,ENSP00000265171,1,P16234,P01133
ENSP00000257290,ENSP00000261799,1,P16234,P09619
ENSP00000257290,ENSP00000263967,1,P16234,P42336
ENSP00000257290,ENSP00000489597,1,P16234,Q06124
ENSP00000257290,ENSP00000428056,1,P16234,P27986
ENSP00000257290,ENSP00000422464,1,P16234,Q9NRA1
ENSP00000257290,ENSP00000346508,1,P16234,P04085
ENSP00000257290,ENSP00000330382,1,P16234,P01127
ENSP00000257290,ENSP00000376865,1,P16234,Q9GZP0
ENSP00000258149,ENSP00000379721,1,Q00987,P40818
ENSP00000258149,ENSP00000478927,1,Q00987,P46937
ENSP00000258149,ENSP00000330382,1,Q00987,P01127
ENSP00000258149,ENSP00000370473,1,Q00987,P17936
ENSP00000258149,ENSP00000472929,1,Q00987,P15498
ENSP00000258149,ENSP00000493728,1,Q00987,A0A2R8YCL1
ENSP00000258149,ENSP00000261799,1,Q00987,P09619
ENSP00000258149,ENSP00000385675,1,Q00987,P05231
ENSP00000258149,ENSP00000317272,1,Q00987,P08581
ENSP00000258149,ENSP00000300574,1,Q00987,P46108
ENSP00000258149,ENSP00000398632,1,Q00987,P16070
ENSP00000258149,ENSP00000376637,1,Q00987,P05019
ENSP00000258149,ENSP00000380432,1,Q00987,P01308
ENSP00000258149,ENSP00000371067,1,Q00987,O60674
ENSP00000258149,ENSP00000360798,1,Q00987,P42566
ENSP00000258149,ENSP00000361626,1,Q00987,P67809
ENSP00000258149,ENSP00000265171,1,Q00987,P01133
ENSP00000258149,ENSP00000341208,1,Q00987,P42229
ENSP00000258149,ENSP00000342235,1,Q00987,Q15303
ENSP00000258149,ENSP00000341189,1,Q00987,Q05397
ENSP00000258149,ENSP00000284981,1,Q00987,P05067
ENSP00000258149,ENSP00000264033,1,Q00987,P22681
ENSP00000258149,ENSP00000400175,1,Q00987,P61586
ENSP00000258149,ENSP00000267101,1,Q00987,P21860
ENSP00000258149,ENSP00000407586,1,Q00987,P01112
ENSP00000258149,ENSP00000358548,1,Q00987,P01111
ENSP00000258149,ENSP00000354394,1,Q00987,P42224
ENSP00000258149,ENSP00000398698,1,Q00987,P01375
ENSP00000258149,ENSP00000424827,1,Q00987,P46934
ENSP00000258149,ENSP00000269571,1,Q00987,P04626
ENSP00000258149,ENSP00000428056,1,Q00987,P27986
ENSP00000258149,ENSP00000499900,1,Q00987,P23458
ENSP00000258149,ENSP00000365804,1,Q00987,Q9UBN7
ENSP00000258149,ENSP00000380070,1,Q00987,P04406
ENSP00000258149,ENSP00000495360,1,Q00987,P35222
ENSP00000258149,ENSP00000498587,1,Q00987,P46531
ENSP00000258149,ENSP00000318195,1,Q00987,P19338
ENSP00000258149,ENSP00000362680,1,Q00987,P12931
ENSP00000258149,ENSP00000261769,1,Q00987,P12830
ENSP00000258149,ENSP00000497069,1,Q00987,P08069
ENSP00000258149,ENSP00000441543,1,Q00987,P0CG48
ENSP00000260010,ENSP00000498587,1,O60603,P46531
ENSP00000260010,ENSP00000265171,1,O60603,P01133
ENSP00000260010,ENSP00000269305,1,O60603,P04637
ENSP00000260010,ENSP00000495360,1,O60603,P35222
ENSP00000260010,ENSP00000499900,1,O60603,P23458
ENSP00000260010,ENSP00000437955,1,O60603,Q16665
ENSP00000260010,ENSP00000264498,1,O60603,A0A0A0MQV6
ENSP00000260010,ENSP00000376637,1,O60603,P05019
ENSP00000260010,ENSP00000379140,1,O60603,P48061
ENSP00000260010,ENSP00000371067,1,O60603,O60674
ENSP00000260010,ENSP00000472929,1,O60603,P15498
ENSP00000260010,ENSP00000380432,1,O60603,P01308
ENSP00000260010,ENSP00000284981,1,O60603,P05067
ENSP00000260010,ENSP00000327513,1,O60603,P09603
ENSP00000260010,ENSP00000414303,1,O60603,P23560
ENSP00000260010,ENSP00000341208,1,O60603,P42229
ENSP00000260010,ENSP00000428056,1,O60603,P27986
ENSP00000260010,ENSP00000264657,1,O60603,P40763
ENSP00000260010,ENSP00000380070,1,O60603,P04406
ENSP00000260010,ENSP00000354394,1,O60603,P42224
ENSP00000260010,ENSP00000306245,1,O60603,P01100
ENSP00000260010,ENSP00000362680,1,O60603,P12931
ENSP00000260010,ENSP00000495530,1,O60603,A0A2R8Y6G6
ENSP00000260010,ENSP00000264832,1,O60603,P05362
ENSP00000260010,ENSP00000398632,1,O60603,P16070
ENSP00000260010,ENSP00000369581,1,O60603,P01574
ENSP00000260010,ENSP00000346839,1,O60603,P02751
ENSP00000260010,ENSP00000275493,1,O60603,P00533
ENSP00000260010,ENSP00000385675,1,O60603,P05231
ENSP00000260010,ENSP00000398698,1,O60603,P01375
ENSP00000260010,ENSP00000437125,1,O60603,P11142
ENSP00000260010,ENSP00000412237,1,O60603,P22301
ENSP00000260010,ENSP00000263341,1,O60603,P01584
ENSP00000260010,ENSP00000335153,1,O60603,P07900
ENSP00000260010,ENSP00000360609,1,O60603,P08238
ENSP00000260010,ENSP00000302961,1,O60603,P34932
ENSP00000260010,ENSP00000364801,1,O60603,P0DMV9
ENSP00000261769,ENSP00000273047,1,P12830,P20339
ENSP00000261769,ENSP00000302961,1,P12830,P34932
ENSP00000261769,ENSP00000417498,1,P12830,E9PDY6
ENSP00000261769,ENSP00000346032,1,P12830,P07355
ENSP00000261769,ENSP00000408695,1,P12830,P17252
ENSP00000261769,ENSP00000361626,1,P12830,P67809
ENSP00000261769,ENSP00000358548,1,P12830,P01111
ENSP00000261769,ENSP00000489597,1,P12830,Q06124
ENSP00000261769,ENSP00000339328,1,P12830,Q03405
ENSP00000261769,ENSP00000354394,1,P12830,P42224
ENSP00000261769,ENSP00000379097,1,P12830,P15514
ENSP00000261769,ENSP00000462468,1,P12830,P07947
ENSP00000261769,ENSP00000342235,1,P12830,Q15303
ENSP00000261769,ENSP00000360609,1,P12830,P08238
ENSP00000261769,ENSP00000261799,1,P12830,P09619
ENSP00000261769,ENSP00000364801,1,P12830,P0DMV9
ENSP00000261769,ENSP00000404131,1,P12830,F8VNR3
ENSP00000261769,ENSP00000437125,1,P12830,P11142
ENSP00000261769,ENSP00000371067,1,P12830,O60674
ENSP00000261769,ENSP00000412237,1,P12830,P22301
ENSP00000261769,ENSP00000407586,1,P12830,P01112
ENSP00000261769,ENSP00000360916,1,P12830,P52735
ENSP00000261769,ENSP00000263967,1,P12830,P42336
ENSP00000261769,ENSP00000352414,1,P12830,O60258
ENSP00000261769,ENSP00000399324,1,P12830,O43320
ENSP00000261769,ENSP00000324101,1,P12830,P48509
ENSP00000261769,ENSP00000264832,1,P12830,P05362
ENSP00000261769,ENSP00000371790,1,P12830,P31371
ENSP00000261769,ENSP00000340989,1,P12830,P31947
ENSP00000261769,ENSP00000273261,1,P12830,Q96JA1
ENSP00000261769,ENSP00000441543,1,P12830,P0CG48
ENSP00000261769,ENSP00000334122,1,P12830,P11487
ENSP00000261769,ENSP00000274625,1,P12830,O76093
ENSP00000261769,ENSP00000379287,1,P12830,P63104
ENSP00000261769,ENSP00000311697,1,P12830,P12034
ENSP00000261769,ENSP00000321797,1,P12830,P55075
ENSP00000261769,ENSP00000267843,1,P12830,P21781
ENSP00000261769,ENSP00000401303,1,P12830,P29353
ENSP00000261769,ENSP00000263341,1,P12830,P01584
ENSP00000261769,ENSP00000264664,1,P12830,O15520
ENSP00000261769,ENSP00000306245,1,P12830,P01100
ENSP00000261769,ENSP00000376345,1,P12830,P62993
ENSP00000261769,ENSP00000264498,1,P12830,A0A0A0MQV6
ENSP00000261769,ENSP00000359077,1,P12830,P32004
ENSP00000261769,ENSP00000380432,1,P12830,P01308
ENSP00000261769,ENSP00000398698,1,P12830,P01375
ENSP00000261769,ENSP00000498587,1,P12830,P46531
ENSP00000261769,ENSP00000385675,1,P12830,P05231
ENSP00000261769,ENSP00000335153,1,P12830,P07900
ENSP00000261769,ENSP00000264033,1,P12830,P22681
ENSP00000261769,ENSP00000338934,1,P12830,P15311
ENSP00000261769,ENSP00000478927,1,P12830,P46937
ENSP00000261769,ENSP00000418915,1,P12830,P42771
ENSP00000261769,ENSP00000351209,1,P12830,P29317
ENSP00000261769,ENSP00000346671,1,P12830,P06241
ENSP00000261769,ENSP00000437955,1,P12830,Q16665
ENSP00000261769,ENSP00000379140,1,P12830,P48061
ENSP00000261769,ENSP00000376637,1,P12830,P05019
ENSP00000261769,ENSP00000264657,1,P12830,P40763
ENSP00000261769,ENSP00000497069,1,P12830,P08069
ENSP00000261769,ENSP00000400175,1,P12830,P61586
ENSP00000261769,ENSP00000341189,1,P12830,Q05397
ENSP00000261769,ENSP00000339191,1,P12830,Q03135
ENSP00000261769,ENSP00000405330,1,P12830,P03372
ENSP00000261769,ENSP00000478887,1,P12830,P01106
ENSP00000261769,ENSP00000265171,1,P12830,P01133
ENSP00000261769,ENSP00000269305,1,P12830,P04637
ENSP00000261769,ENSP00000380070,1,P12830,P04406
ENSP00000261769,ENSP00000379350,1,P12830,P05556
ENSP00000261769,ENSP00000267101,1,P12830,P21860
ENSP00000261769,ENSP00000346839,1,P12830,P02751
ENSP00000261769,ENSP00000263735,1,P12830,P16422
ENSP00000261769,ENSP00000398632,1,P12830,P16070
ENSP00000261769,ENSP00000361021,1,P12830,P60484
ENSP00000261769,ENSP00000317272,1,P12830,P08581
ENSP00000261769,ENSP00000269571,1,P12830,P04626
ENSP00000261769,ENSP00000362680,1,P12830,P12931
ENSP00000261769,ENSP00000495360,1,P12830,P35222
ENSP00000261769,ENSP00000382004,1,P12830,O60716
ENSP00000261769,ENSP00000275493,1,P12830,P00533
ENSP00000261799,ENSP00000462468,1,P09619,P07947
ENSP00000261799,ENSP00000317272,1,P09619,P08581
ENSP00000261799,ENSP00000478927,1,P09619,P46937
ENSP00000261799,ENSP00000400175,1,P09619,P61586
ENSP00000261799,ENSP00000405330,1,P09619,P03372
ENSP00000261799,ENSP00000264832,1,P09619,P05362
ENSP00000261799,ENSP00000498587,1,P09619,P46531
ENSP00000261799,ENSP00000472929,1,P09619,P15498
ENSP00000261799,ENSP00000398698,1,P09619,P01375
ENSP00000261799,ENSP00000277120,1,P09619,Q16620
ENSP00000261799,ENSP00000263735,1,P09619,P16422
ENSP00000261799,ENSP00000360916,1,P09619,P52735
ENSP00000261799,ENSP00000418915,1,P09619,P42771
ENSP00000261799,ENSP00000342235,1,P09619,Q15303
ENSP00000261799,ENSP00000380070,1,P09619,P04406
ENSP00000261799,ENSP00000339328,1,P09619,Q03405
ENSP00000261799,ENSP00000306245,1,P09619,P01100
ENSP00000261799,ENSP00000264033,1,P09619,P22681
ENSP00000261799,ENSP00000495360,1,P09619,P35222
ENSP00000261799,ENSP00000339191,1,P09619,Q03135
ENSP00000261799,ENSP00000493728,1,P09619,A0A2R8YCL1
ENSP00000261799,ENSP00000497069,1,P09619,P08069
ENSP00000261799,ENSP00000269305,1,P09619,P04637
ENSP00000261799,ENSP00000437955,1,P09619,Q16665
ENSP00000261799,ENSP00000391592,1,P09619,P29350
ENSP00000261799,ENSP00000263341,1,P09619,P01584
ENSP00000261799,ENSP00000360609,1,P09619,P08238
ENSP00000261799,ENSP00000478887,1,P09619,P01106
ENSP00000261799,ENSP00000335153,1,P09619,P07900
ENSP00000261799,ENSP00000302150,1,P09619,P01236
ENSP00000261799,ENSP00000360683,1,P09619,P18031
ENSP00000261799,ENSP00000369581,1,P09619,P01574
ENSP00000261799,ENSP00000293328,1,P09619,P51692
ENSP00000261799,ENSP00000432511,1,P09619,P52333
ENSP00000261799,ENSP00000379350,1,P09619,P05556
ENSP00000261799,ENSP00000379097,1,P09619,P15514
ENSP00000261799,ENSP00000414303,1,P09619,P23560
ENSP00000261799,ENSP00000346839,1,P09619,P02751
ENSP00000261799,ENSP00000358525,1,P09619,P01138
ENSP00000261799,ENSP00000412237,1,P09619,P22301
ENSP00000261799,ENSP00000379140,1,P09619,P48061
ENSP00000261799,ENSP00000354394,1,P09619,P42224
ENSP00000261799,ENSP00000300574,1,P09619,P46108
ENSP00000261799,ENSP00000398632,1,P09619,P16070
ENSP00000261799,ENSP00000304895,1,P09619,P35568
ENSP00000261799,ENSP00000346300,1,P09619,P46109
ENSP00000261799,ENSP00000480791,1,P09619,P05230
ENSP00000261799,ENSP00000403459,1,P09619,Q14451
ENSP00000261799,ENSP00000404131,1,P09619,F8VNR3
ENSP00000261799,ENSP00000269571,1,P09619,P04626
ENSP00000261799,ENSP00000341208,1,P09619,P42229
ENSP00000261799,ENSP00000321797,1,P09619,P55075
ENSP00000261799,ENSP00000346671,1,P09619,P06241
ENSP00000261799,ENSP00000352414,1,P09619,O60258
ENSP00000261799,ENSP00000311697,1,P09619,P12034
ENSP00000261799,ENSP00000334122,1,P09619,P11487
ENSP00000261799,ENSP00000371790,1,P09619,P31371
ENSP00000261799,ENSP00000399324,1,P09619,O43320
ENSP00000261799,ENSP00000274625,1,P09619,O76093
ENSP00000261799,ENSP00000385675,1,P09619,P05231
ENSP00000261799,ENSP00000267843,1,P09619,P21781
ENSP00000261799,ENSP00000264664,1,P09619,O15520
ENSP00000261799,ENSP00000327513,1,P09619,P09603
ENSP00000261799,ENSP00000329668,1,P09619,Q6S5L8
ENSP00000261799,ENSP00000264657,1,P09619,P40763
ENSP00000261799,ENSP00000417273,1,P09619,P16333
ENSP00000261799,ENSP00000482457,1,P09619,P16885
ENSP00000261799,ENSP00000264554,1,P09619,P98077
ENSP00000261799,ENSP00000354952,1,P09619,Q9UQC2
ENSP00000261799,ENSP00000499900,1,P09619,P23458
ENSP00000261799,ENSP00000341189,1,P09619,Q05397
ENSP00000261799,ENSP00000262995,1,P09619,Q13480
ENSP00000261799,ENSP00000376637,1,P09619,P05019
ENSP00000261799,ENSP00000364995,1,P09619,Q92529
ENSP00000261799,ENSP00000366563,1,P09619,O00329
ENSP00000261799,ENSP00000384675,1,P09619,Q07889
ENSP00000261799,ENSP00000361021,1,P09619,P60484
ENSP00000261799,ENSP00000495951,1,P09619,P21583
ENSP00000261799,ENSP00000264498,1,P09619,A0A0A0MQV6
ENSP00000261799,ENSP00000371067,1,P09619,O60674
ENSP00000261799,ENSP00000262741,1,P09619,Q92569
ENSP00000261799,ENSP00000358548,1,P09619,P01111
ENSP00000261799,ENSP00000501150,1,P09619,P42338
ENSP00000261799,ENSP00000401303,1,P09619,P29353
ENSP00000261799,ENSP00000407586,1,P09619,P01112
ENSP00000261799,ENSP00000380432,1,P09619,P01308
ENSP00000261799,ENSP00000263967,1,P09619,P42336
ENSP00000261799,ENSP00000274376,1,P09619,P20936
ENSP00000261799,ENSP00000265171,1,P09619,P01133
ENSP00000261799,ENSP00000275493,1,P09619,P00533
ENSP00000261799,ENSP00000346508,1,P09619,P04085
ENSP00000261799,ENSP00000489597,1,P09619,Q06124
ENSP00000261799,ENSP00000330382,1,P09619,P01127
ENSP00000261799,ENSP00000428056,1,P09619,P27986
ENSP00000261799,ENSP00000376865,1,P09619,Q9GZP0
ENSP00000261799,ENSP00000376345,1,P09619,P62993
ENSP00000261799,ENSP00000362680,1,P09619,P12931
ENSP00000261799,ENSP00000422464,1,P09619,Q9NRA1
ENSP00000262435,ENSP00000376345,1,Q9HAU4,P62993
ENSP00000262435,ENSP00000478887,1,Q9HAU4,P01106
ENSP00000262435,ENSP00000437955,1,Q9HAU4,Q16665
ENSP00000262435,ENSP00000269305,1,Q9HAU4,P04637
ENSP00000262435,ENSP00000360798,1,Q9HAU4,P42566
ENSP00000262435,ENSP00000497069,1,Q9HAU4,P08069
ENSP00000262435,ENSP00000424827,1,Q9HAU4,P46934
ENSP00000262435,ENSP00000495360,1,Q9HAU4,P35222
ENSP00000262435,ENSP00000275493,1,Q9HAU4,P00533
ENSP00000262435,ENSP00000400175,1,Q9HAU4,P61586
ENSP00000262435,ENSP00000441543,1,Q9HAU4,P0CG48
ENSP00000262741,ENSP00000426632,1,Q92569,Q96RT1
ENSP00000262741,ENSP00000339191,1,Q92569,Q03135
ENSP00000262741,ENSP00000493728,1,Q92569,A0A2R8YCL1
ENSP00000262741,ENSP00000495951,1,Q92569,P21583
ENSP00000262741,ENSP00000405330,1,Q92569,P03372
ENSP00000262741,ENSP00000269305,1,Q92569,P04637
ENSP00000262741,ENSP00000379287,1,Q92569,P63104
ENSP00000262741,ENSP00000495360,1,Q92569,P35222
ENSP00000262741,ENSP00000401303,1,Q92569,P29353
ENSP00000262741,ENSP00000351209,1,Q92569,P29317
ENSP00000262741,ENSP00000264657,1,Q92569,P40763
ENSP00000262741,ENSP00000376345,1,Q92569,P62993
ENSP00000262741,ENSP00000462468,1,Q92569,P07947
ENSP00000262741,ENSP00000346300,1,Q92569,P46109
ENSP00000262741,ENSP00000264033,1,Q92569,P22681
ENSP00000262741,ENSP00000317272,1,Q92569,P08581
ENSP00000262741,ENSP00000320663,1,Q92569,Q9HC35
ENSP00000262741,ENSP00000360916,1,Q92569,P52735
ENSP00000262741,ENSP00000482457,1,Q92569,P16885
ENSP00000262741,ENSP00000354952,1,Q92569,Q9UQC2
ENSP00000262741,ENSP00000391592,1,Q92569,P29350
ENSP00000262741,ENSP00000379350,1,Q92569,P05556
ENSP00000262741,ENSP00000432511,1,Q92569,P52333
ENSP00000262741,ENSP00000264972,1,Q92569,P43403
ENSP00000262741,ENSP00000407586,1,Q92569,P01112
ENSP00000262741,ENSP00000358548,1,Q92569,P01111
ENSP00000262741,ENSP00000262995,1,Q92569,Q13480
ENSP00000262741,ENSP00000300574,1,Q92569,P46108
ENSP00000262741,ENSP00000472929,1,Q92569,P15498
ENSP00000262741,ENSP00000489597,1,Q92569,Q06124
ENSP00000262741,ENSP00000346671,1,Q92569,P06241
ENSP00000262741,ENSP00000371067,1,Q92569,O60674
ENSP00000262741,ENSP00000342235,1,Q92569,Q15303
ENSP00000262741,ENSP00000499900,1,Q92569,P23458
ENSP00000262741,ENSP00000356155,1,Q92569,O00750
ENSP00000262741,ENSP00000361021,1,Q92569,P60484
ENSP00000262741,ENSP00000267101,1,Q92569,P21860
ENSP00000262741,ENSP00000362680,1,Q92569,P12931
ENSP00000262741,ENSP00000341189,1,Q92569,Q05397
ENSP00000262741,ENSP00000269571,1,Q92569,P04626
ENSP00000262741,ENSP00000497069,1,Q92569,P08069
ENSP00000262741,ENSP00000275493,1,Q92569,P00533
ENSP00000262741,ENSP00000304895,1,Q92569,P35568
ENSP00000262741,ENSP00000428056,1,Q92569,P27986
ENSP00000262741,ENSP00000263967,1,Q92569,P42336
ENSP00000262741,ENSP00000366563,1,Q92569,O00329
ENSP00000262741,ENSP00000501150,1,Q92569,P42338
ENSP00000262995,ENSP00000264033,1,Q13480,P22681
ENSP00000262995,ENSP00000378367,1,Q13480,Q8WWG1
ENSP00000262995,ENSP00000354910,1,Q13480,O14511
ENSP00000262995,ENSP00000379097,1,Q13480,P15514
ENSP00000262995,ENSP00000411898,1,Q13480,Q6UW88
ENSP00000262995,ENSP00000379092,1,Q13480,P35070
ENSP00000262995,ENSP00000417273,1,Q13480,P16333
ENSP00000262995,ENSP00000480791,1,Q13480,P05230
ENSP00000262995,ENSP00000321797,1,Q13480,P55075
ENSP00000262995,ENSP00000274625,1,Q13480,O76093
ENSP00000262995,ENSP00000334122,1,Q13480,P11487
ENSP00000262995,ENSP00000311697,1,Q13480,P12034
ENSP00000262995,ENSP00000352414,1,Q13480,O60258
ENSP00000262995,ENSP00000264664,1,Q13480,O15520
ENSP00000262995,ENSP00000371790,1,Q13480,P31371
ENSP00000262995,ENSP00000264498,1,Q13480,A0A0A0MQV6
ENSP00000262995,ENSP00000399324,1,Q13480,O43320
ENSP00000262995,ENSP00000267843,1,Q13480,P21781
ENSP00000262995,ENSP00000426632,1,Q13480,Q96RT1
ENSP00000262995,ENSP00000404131,1,Q13480,F8VNR3
ENSP00000262995,ENSP00000342235,1,Q13480,Q15303
ENSP00000262995,ENSP00000287842,1,Q13480,Q02297
ENSP00000262995,ENSP00000335153,1,Q13480,P07900
ENSP00000262995,ENSP00000304895,1,Q13480,P35568
ENSP00000262995,ENSP00000264657,1,Q13480,P40763
ENSP00000262995,ENSP00000371067,1,Q13480,O60674
ENSP00000262995,ENSP00000277120,1,Q13480,Q16620
ENSP00000262995,ENSP00000414303,1,Q13480,P23560
ENSP00000262995,ENSP00000274376,1,Q13480,P20936
ENSP00000262995,ENSP00000339186,1,Q13480,O75791
ENSP00000262995,ENSP00000265171,1,Q13480,P01133
ENSP00000262995,ENSP00000362680,1,Q13480,P12931
ENSP00000262995,ENSP00000329668,1,Q13480,Q6S5L8
ENSP00000262995,ENSP00000264554,1,Q13480,P98077
ENSP00000262995,ENSP00000263967,1,Q13480,P42336
ENSP00000262995,ENSP00000501150,1,Q13480,P42338
ENSP00000262995,ENSP00000366563,1,Q13480,O00329
ENSP00000262995,ENSP00000267101,1,Q13480,P21860
ENSP00000262995,ENSP00000364995,1,Q13480,Q92529
ENSP00000262995,ENSP00000497069,1,Q13480,P08069
ENSP00000262995,ENSP00000269571,1,Q13480,P04626
ENSP00000262995,ENSP00000354952,1,Q13480,Q9UQC2
ENSP00000262995,ENSP00000300574,1,Q13480,P46108
ENSP00000262995,ENSP00000317272,1,Q13480,P08581
ENSP00000262995,ENSP00000384675,1,Q13480,Q07889
ENSP00000262995,ENSP00000428056,1,Q13480,P27986
ENSP00000262995,ENSP00000346300,1,Q13480,P46109
ENSP00000262995,ENSP00000401303,1,Q13480,P29353
ENSP00000262995,ENSP00000376345,1,Q13480,P62993
ENSP00000262995,ENSP00000275493,1,Q13480,P00533
ENSP00000262995,ENSP00000489597,1,Q13480,Q06124
ENSP00000263341,ENSP00000346508,1,P01584,P04085
ENSP00000263341,ENSP00000411825,1,P01584,Q8WUM4
ENSP00000263341,ENSP00000274376,1,P01584,P20936
ENSP00000263341,ENSP00000424827,1,P01584,P46934
ENSP00000263341,ENSP00000317272,1,P01584,P08581
ENSP00000263341,ENSP00000341189,1,P01584,Q05397
ENSP00000263341,ENSP00000408695,1,P01584,P17252
ENSP00000263341,ENSP00000277120,1,P01584,Q16620
ENSP00000263341,ENSP00000428056,1,P01584,P27986
ENSP00000263341,ENSP00000498587,1,P01584,P46531
ENSP00000263341,ENSP00000364801,1,P01584,P0DMV9
ENSP00000263341,ENSP00000273047,1,P01584,P20339
ENSP00000263341,ENSP00000330382,1,P01584,P01127
ENSP00000263341,ENSP00000269571,1,P01584,P04626
ENSP00000263341,ENSP00000379287,1,P01584,P63104
ENSP00000263341,ENSP00000302150,1,P01584,P01236
ENSP00000263341,ENSP00000437125,1,P01584,P11142
ENSP00000263341,ENSP00000418915,1,P01584,P42771
ENSP00000263341,ENSP00000432511,1,P01584,P52333
ENSP00000263341,ENSP00000263645,1,P01584,P60033
ENSP00000263341,ENSP00000379350,1,P01584,P05556
ENSP00000263341,ENSP00000379097,1,P01584,P15514
ENSP00000263341,ENSP00000346671,1,P01584,P06241
ENSP00000263341,ENSP00000293328,1,P01584,P51692
ENSP00000263341,ENSP00000339328,1,P01584,Q03405
ENSP00000263341,ENSP00000341208,1,P01584,P42229
ENSP00000263341,ENSP00000339191,1,P01584,Q03135
ENSP00000263341,ENSP00000304895,1,P01584,P35568
